Feature ID,Segment Identifier,Assessment Year,Tool Type,Upstream Reference Girth Weld,Distance to Upstream Girth Weld,Absolute Distance,Distance to Downstream Girth Weld,Feature Type,Feature Identification,Surface Location,Comment,Feature Orientation,Peak Depth of Corrosion or Crack Anomaly,Peak Depth of Dent Anomaly,Length of Anomaly,Width of Anomaly,Psafe,Pburst,Pburst/MAOP,Half Life Corrosion Growth Rate,Bend Radius,Long Seam Orientation,Feature Milepost,HCA,MAOP,Pipe O.D.,Pipe Wall Thickness,SMYS,100% SMYS,Maximum Operating Stress,Safety Factor for Original DOT Design Class Location,Installation Year,"Actual Tool Speed",Maximum Allowable Tool Speed,"ILI Vendor","Tool Run Date","Distance from Upstream Girth Weld to Upstream Reference","Distance from Upstream Girth Weld to Downstream Reference","Upstream Reference Description",Downstream Reference Description,Latitude,Longitude,Z Coordinate
760,Greenville to Peters II,2015,GMFL,760,39.83,1097.0,39.74,COMP,Girth weld,,Girth Weld - 760,,,,,,,,,,,,0.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,911.6,3005.8,AGM 1,AGM 2,38.84315435,-89.41737058,495.1
770,Greenville to Peters II,2015,GMFL,770,39.74,1136.7,39.88,COMP,Girth weld,,Girth Weld - 770,,,,,,,,,,,,0.22,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,951.4,2966.0,AGM 1,AGM 2,38.84315220,-89.41750904,495.0
780,Greenville to Peters II,2015,GMFL,780,39.88,1176.6,39.84,COMP,Girth weld,,Girth Weld - 780,,,,,,,,,,,,0.22,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,991.1,2926.2,AGM 1,AGM 2,38.84314936,-89.41764786,495.0
790,Greenville to Peters II,2015,GMFL,790,39.84,1216.5,39.80,COMP,Girth weld,,Girth Weld - 790,,,,,,,,,,,,0.23,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.50,,T.D. Williamson,4/29/2015,1031.0,2886.4,AGM 1,AGM 2,38.84314654,-89.41778660,495.7
800,Greenville to Peters II,2015,GMFL,800,39.80,1256.3,39.80,COMP,Girth weld,,Girth Weld - 800,,,,,,,,,,,,0.24,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1070.9,2846.5,AGM 1,AGM 2,38.84314379,-89.41792526,495.9
810,Greenville to Peters II,2015,GMFL,810,39.80,1296.1,39.69,COMP,Girth weld,,Girth Weld - 810,,,,,,,,,,,,0.25,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,1110.7,2806.7,AGM 1,AGM 2,38.84314294,-89.41806354,492.9
820,Greenville to Peters II,2015,GMFL,820,39.69,1335.7,35.89,COMP,Girth weld,,Girth Weld - 820,,,,,,,,,,,,0.25,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1150.5,2766.9,AGM 1,AGM 2,38.84314328,-89.41820169,491.8
830,Greenville to Peters II,2015,GMFL,830,35.89,1371.6,7.92,COMP,Girth weld,,Girth Weld - 830,,,,,,,,,,,,0.26,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1190.1,2727.2,AGM 1,AGM 2,38.84313977,-89.41832667,491.7
840,Greenville to Peters II,2015,GMFL,840,7.92,1379.6,39.81,COMP,Girth weld,,Girth Weld - 840,,,,,,,,,,,,0.26,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,1226.0,2691.3,AGM 1,AGM 2,38.84313833,-89.41835421,491.4
850,Greenville to Peters II,2015,GMFL,850,39.81,1419.4,39.71,COMP,Girth weld,,Girth Weld - 850,,,,,,,,,,,,0.27,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1234.0,2683.4,AGM 1,AGM 2,38.84313193,-89.41849268,491.0
860,Greenville to Peters II,2015,GMFL,860,39.71,1459.1,39.83,COMP,Girth weld,,Girth Weld - 860,,,,,,,,,,,,0.28,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.20,,T.D. Williamson,4/29/2015,1273.8,2643.6,AGM 1,AGM 2,38.84312700,-89.41862865,495.4
870,Greenville to Peters II,2015,GMFL,870,39.83,1498.9,5.49,COMP,Girth weld,,Girth Weld - 870,,,,,,,,,,,,0.28,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,1313.5,2603.9,AGM 1,AGM 2,38.84312200,-89.41876052,507.4
880,Greenville to Peters II,2015,GMFL,880,5.49,1504.4,36.73,COMP,Girth weld,,Girth Weld - 880,,,,,,,,,,,,0.28,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1353.3,2564.1,AGM 1,AGM 2,38.84312117,-89.41877907,508.7
890,Greenville to Peters II,2015,GMFL,890,36.73,1541.1,39.77,COMP,Girth weld,,Girth Weld - 890,,,,,,,,,,,,0.29,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,1358.8,2558.6,AGM 1,AGM 2,38.84311846,-89.41890525,508.2
900,Greenville to Peters II,2015,GMFL,900,39.77,1580.9,31.76,COMP,Girth weld,,Girth Weld - 900,,,,,,,,,,,,0.30,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.50,,T.D. Williamson,4/29/2015,1395.5,2521.8,AGM 1,AGM 2,38.84311691,-89.41904096,506.6
910,Greenville to Peters II,2015,GMFL,910,31.76,1612.7,19.47,COMP,Girth weld,,Girth Weld - 910,,,,,,,,,,,,0.31,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1435.3,2482.1,AGM 1,AGM 2,38.84311199,-89.41914926,512.0
920,Greenville to Peters II,2015,GMFL,920,19.47,1632.1,19.18,COMP,Girth weld,,Girth Weld - 920,,,,,,,,,,,,0.31,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,1467.1,2450.3,AGM 1,AGM 2,38.84311036,-89.41921698,511.5
930,Greenville to Peters II,2015,GMFL,930,19.18,1651.3,15.71,COMP,Girth weld,,Girth Weld - 930,,,,,,,,,,,,0.31,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,1486.5,2430.8,AGM 1,AGM 2,38.84310946,-89.41928349,509.6
940,Greenville to Peters II,2015,GMFL,940,15.71,1667.0,39.78,COMP,Girth weld,,Girth Weld - 940,,,,,,,,,,,,0.32,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,1505.7,2411.7,AGM 1,AGM 2,38.84310942,-89.41933758,507.0
950,Greenville to Peters II,2015,GMFL,950,39.78,1706.8,22.39,COMP,Girth weld,,Girth Weld - 950,,,,,,,,,,,,0.32,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.50,,T.D. Williamson,4/29/2015,1521.4,2396.0,AGM 1,AGM 2,38.84310774,-89.41947446,506.8
960,Greenville to Peters II,2015,GMFL,960,22.39,1729.2,19.32,COMP,Girth weld,,Girth Weld - 960,,,,,,,,,,,,0.33,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.50,,T.D. Williamson,4/29/2015,1561.2,2356.2,AGM 1,AGM 2,38.84310566,-89.41955102,510.9
970,Greenville to Peters II,2015,GMFL,970,19.32,1748.5,18.43,COMP,Girth weld,,Girth Weld - 970,,,,,,,,,,,,0.33,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1583.6,2333.8,AGM 1,AGM 2,38.84310396,-89.41961747,513.9
980,Greenville to Peters II,2015,GMFL,980,18.43,1766.9,39.84,COMP,Girth weld,,Girth Weld - 980,,,,,,,,,,,,0.33,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,1602.9,2314.5,AGM 1,AGM 2,38.84310208,-89.41968123,515.8
990,Greenville to Peters II,2015,GMFL,990,39.84,1806.8,39.88,COMP,Girth weld,,Girth Weld - 990,,,,,,,,,,,,0.34,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1621.3,2296.0,AGM 1,AGM 2,38.84309750,-89.41981943,519.0
990,Greenville to Peters II,2015,GMFL,990,10.97,1817.8,28.91,COMP,Fitting,,Fitting on top of pipe,11:45,,,,,,,,,,,0.34,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,1661.2,2256.2,AGM 1,AGM 2,38.84309621,-89.41985774,519.6
1000,Greenville to Peters II,2015,GMFL,1000,39.88,1846.7,39.67,COMP,Girth weld,,Girth Weld - 1000,,,,,,,,,,,,0.35,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,1661.2,2256.2,AGM 1,AGM 2,38.84309389,-89.41995825,519.7
1010,Greenville to Peters II,2015,GMFL,1010,39.67,1886.3,39.81,COMP,Girth weld,,Girth Weld - 1010,,,,,,,,,,,,0.36,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,1701.1,2216.3,AGM 1,AGM 2,38.84309051,-89.42009645,519.0
1020,Greenville to Peters II,2015,GMFL,1020,39.81,1926.1,39.71,COMP,Girth weld,,Girth Weld - 1020,,,,,,,,,,,,0.36,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,1740.7,2176.6,AGM 1,AGM 2,38.84308731,-89.42023511,517.9
1030,Greenville to Peters II,2015,GMFL,1030,39.71,1965.9,39.80,COMP,Girth weld,,Girth Weld - 1030,,,,,,,,,,,,0.37,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,1780.5,2136.8,AGM 1,AGM 2,38.84308439,-89.42037345,517.0
1040,Greenville to Peters II,2015,GMFL,1040,39.80,2005.7,39.85,COMP,Girth weld,,Girth Weld - 1040,,,,,,,,,,,,0.38,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1820.2,2097.1,AGM 1,AGM 2,38.84308144,-89.42051209,516.6
1050,Greenville to Peters II,2015,GMFL,1050,39.85,2045.5,39.83,COMP,Girth weld,,Girth Weld - 1050,,,,,,,,,,,,0.39,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1860.0,2057.3,AGM 1,AGM 2,38.84307742,-89.42065086,517.2
1060,Greenville to Peters II,2015,GMFL,1060,39.83,2085.3,16.62,COMP,Girth weld,,Girth Weld - 1060,,,,,,,,,,,,0.39,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,1899.9,2017.5,AGM 1,AGM 2,38.84307413,-89.42078958,517.8
1070,Greenville to Peters II,2015,GMFL,1070,16.62,2102.0,39.80,COMP,Girth weld,,Girth Weld - 1070,,,,,,,,,,,,0.40,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,1939.7,1977.6,AGM 1,AGM 2,38.84307276,-89.42084746,518.1
1080,Greenville to Peters II,2015,GMFL,1080,39.80,2141.8,23.12,COMP,Girth weld,,Girth Weld - 1080,,,,,,,,,,,,0.41,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1956.3,1961.0,AGM 1,AGM 2,38.84306965,-89.42098608,518.8
1090,Greenville to Peters II,2015,GMFL,1090,23.12,2164.9,39.74,COMP,Girth weld,,Girth Weld - 1090,,,,,,,,,,,,0.41,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,1996.1,1921.2,AGM 1,AGM 2,38.84306770,-89.42106661,518.9
1100,Greenville to Peters II,2015,GMFL,1100,39.74,2204.6,39.80,COMP,Girth weld,,Girth Weld - 1100,,,,,,,,,,,,0.42,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2019.3,1898.1,AGM 1,AGM 2,38.84307082,-89.42120495,518.7
1110,Greenville to Peters II,2015,GMFL,1110,39.80,2244.4,39.86,COMP,Girth weld,,Girth Weld - 1110,,,,,,,,,,,,0.43,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2059.0,1858.4,AGM 1,AGM 2,38.84307623,-89.42134339,517.6
1120,Greenville to Peters II,2015,GMFL,1120,39.86,2284.3,16.55,COMP,Girth weld,,Girth Weld - 1120,,,,,,,,,,,,0.43,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,2098.8,1818.6,AGM 1,AGM 2,38.84307386,-89.42148227,517.5
1130,Greenville to Peters II,2015,GMFL,1130,16.55,2300.8,39.66,COMP,Girth weld,,Girth Weld - 1130,,,,,,,,,,,,0.44,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2138.7,1778.7,AGM 1,AGM 2,38.84307295,-89.42153995,517.1
1140,Greenville to Peters II,2015,GMFL,1140,39.66,2340.5,5.73,COMP,Girth weld,,Girth Weld - 1140,,,,,,,,,,,,0.44,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2155.2,1762.1,AGM 1,AGM 2,38.84307084,-89.42167813,517.2
1150,Greenville to Peters II,2015,GMFL,1150,5.73,2346.2,39.77,COMP,Girth weld,,Girth Weld - 1150,,,,,,,,,,,,0.44,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2194.9,1722.5,AGM 1,AGM 2,38.84307045,-89.42169808,517.4
1160,Greenville to Peters II,2015,GMFL,1160,39.77,2386.0,35.97,COMP,Girth weld,,Girth Weld - 1160,,,,,,,,,,,,0.45,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2200.6,1716.8,AGM 1,AGM 2,38.84306848,-89.42183663,517.8
1170,Greenville to Peters II,2015,GMFL,1170,35.97,2422.0,39.90,COMP,Girth weld,,Girth Weld - 1170,,,,,,,,,,,,0.46,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,2240.4,1677.0,AGM 1,AGM 2,38.84306706,-89.42196199,517.7
1180,Greenville to Peters II,2015,GMFL,1180,39.90,2461.9,39.89,COMP,Girth weld,,Girth Weld - 1180,,,,,,,,,,,,0.47,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2276.3,1641.0,AGM 1,AGM 2,38.84306535,-89.42210103,517.7
1190,Greenville to Peters II,2015,GMFL,1190,39.89,2501.7,39.89,COMP,Girth weld,,Girth Weld - 1190,,,,,,,,,,,,0.47,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,2316.2,1601.1,AGM 1,AGM 2,38.84306386,-89.42224003,517.9
1200,Greenville to Peters II,2015,GMFL,1200,39.89,2541.6,39.85,COMP,Girth weld,,Girth Weld - 1200,,,,,,,,,,,,0.48,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2356.1,1561.2,AGM 1,AGM 2,38.84306187,-89.42237903,518.0
1210,Greenville to Peters II,2015,GMFL,1210,39.85,2581.5,39.81,COMP,Girth weld,,Girth Weld - 1210,,,,,,,,,,,,0.49,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2396.0,1521.3,AGM 1,AGM 2,38.84305983,-89.42251789,517.8
1220,Greenville to Peters II,2015,GMFL,1220,39.81,2621.3,39.87,COMP,Girth weld,,Girth Weld - 1220,,,,,,,,,,,,0.50,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2435.9,1481.5,AGM 1,AGM 2,38.84305801,-89.42265661,517.5
1230,Greenville to Peters II,2015,GMFL,1230,39.87,2661.2,39.77,COMP,Girth weld,,Girth Weld - 1230,,,,,,,,,,,,0.50,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2475.7,1441.7,AGM 1,AGM 2,38.84305622,-89.42279556,517.1
1240,Greenville to Peters II,2015,GMFL,1240,39.77,2700.9,39.80,COMP,Girth weld,,Girth Weld - 1240,,,,,,,,,,,,0.51,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2515.6,1401.8,AGM 1,AGM 2,38.84305470,-89.42293415,516.7
1250,Greenville to Peters II,2015,GMFL,1250,39.80,2740.7,39.82,COMP,Girth weld,,Girth Weld - 1250,,,,,,,,,,,,0.52,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2555.3,1362.0,AGM 1,AGM 2,38.84305323,-89.42307285,516.4
1260,Greenville to Peters II,2015,GMFL,1260,39.82,2780.5,39.85,COMP,Girth weld,,Girth Weld - 1260,,,,,,,,,,,,0.53,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,2595.1,1322.2,AGM 1,AGM 2,38.84305163,-89.42321163,516.1
1270,Greenville to Peters II,2015,GMFL,1270,39.85,2820.4,39.89,COMP,Girth weld,,Girth Weld - 1270,,,,,,,,,,,,0.53,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,2634.9,1282.4,AGM 1,AGM 2,38.84305012,-89.42335050,515.9
1280,Greenville to Peters II,2015,GMFL,1280,39.89,2860.3,39.88,COMP,Girth weld,,Girth Weld - 1280,,,,,,,,,,,,0.54,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,2674.8,1242.6,AGM 1,AGM 2,38.84304853,-89.42348951,515.8
1290,Greenville to Peters II,2015,GMFL,1290,39.88,2900.2,29.92,COMP,Girth weld,,Girth Weld - 1290,,,,,,,,,,,,0.55,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,2714.7,1202.7,AGM 1,AGM 2,38.84304693,-89.42362848,515.7
1300,Greenville to Peters II,2015,GMFL,1300,29.92,2930.1,39.79,COMP,Girth weld,,Girth Weld - 1300,,,,,,,,,,,,0.55,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,2754.6,1162.8,AGM 1,AGM 2,38.84304576,-89.42373276,515.6
1310,Greenville to Peters II,2015,GMFL,1310,39.79,2969.9,39.69,COMP,Girth weld,,Girth Weld - 1310,,,,,,,,,,,,0.56,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2784.5,1132.9,AGM 1,AGM 2,38.84304402,-89.42387143,515.4
1320,Greenville to Peters II,2015,GMFL,1320,39.69,3009.6,39.84,COMP,Girth weld,,Girth Weld - 1320,,,,,,,,,,,,0.57,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,2824.3,1093.1,AGM 1,AGM 2,38.84304230,-89.42400975,515.0
1330,Greenville to Peters II,2015,GMFL,1330,39.84,3049.4,39.82,COMP,Girth weld,,Girth Weld - 1330,,,,,,,,,,,,0.58,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,2864.0,1053.4,AGM 1,AGM 2,38.84304047,-89.42414859,514.6
1340,Greenville to Peters II,2015,GMFL,1340,39.82,3089.2,39.95,COMP,Girth weld,,Girth Weld - 1340,,,,,,,,,,,,0.59,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2903.8,1013.6,AGM 1,AGM 2,38.84303883,-89.42428736,514.3
1350,Greenville to Peters II,2015,GMFL,1350,39.95,3129.2,39.87,COMP,Girth weld,,Girth Weld - 1350,,,,,,,,,,,,0.59,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,2943.6,973.7,AGM 1,AGM 2,38.84303709,-89.42442657,513.9
1360,Greenville to Peters II,2015,GMFL,1360,39.87,3169.0,38.23,COMP,Girth weld,,Girth Weld - 1360,,,,,,,,,,,,0.60,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,2983.6,933.8,AGM 1,AGM 2,38.84303570,-89.42456551,513.6
1370,Greenville to Peters II,2015,GMFL,1370,38.23,3207.3,39.77,COMP,Girth weld,,Girth Weld - 1370,,,,,,,,,,,,0.61,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3023.4,893.9,AGM 1,AGM 2,38.84303414,-89.42469874,513.5
1380,Greenville to Peters II,2015,GMFL,1380,39.77,3247.0,39.82,COMP,Girth weld,,Girth Weld - 1380,,,,,,,,,,,,0.61,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3061.7,855.7,AGM 1,AGM 2,38.84303220,-89.42483731,513.9
1390,Greenville to Peters II,2015,GMFL,1390,39.82,3286.9,39.87,COMP,Girth weld,,Girth Weld - 1390,,,,,,,,,,,,0.62,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3101.4,815.9,AGM 1,AGM 2,38.84303030,-89.42497605,513.8
1400,Greenville to Peters II,2015,GMFL,1400,39.87,3326.7,39.81,COMP,Girth weld,,Girth Weld - 1400,,,,,,,,,,,,0.63,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3141.3,776.1,AGM 1,AGM 2,38.84302862,-89.42511499,513.5
1410,Greenville to Peters II,2015,GMFL,1410,39.81,3366.5,39.84,COMP,Girth weld,,Girth Weld - 1410,,,,,,,,,,,,0.64,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3181.1,736.2,AGM 1,AGM 2,38.84302636,-89.42525370,513.8
1420,Greenville to Peters II,2015,GMFL,1420,39.84,3406.4,39.83,COMP,Girth weld,,Girth Weld - 1420,,,,,,,,,,,,0.65,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3220.9,696.4,AGM 1,AGM 2,38.84302437,-89.42539252,513.8
1430,Greenville to Peters II,2015,GMFL,1430,39.83,3446.2,39.75,COMP,Girth weld,,Girth Weld - 1430,,,,,,,,,,,,0.65,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3260.8,656.6,AGM 1,AGM 2,38.84302333,-89.42553132,513.4
1440,Greenville to Peters II,2015,GMFL,1440,39.75,3486.0,32.80,COMP,Girth weld,,Girth Weld - 1440,,,,,,,,,,,,0.66,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3300.6,616.8,AGM 1,AGM 2,38.84302244,-89.42566987,513.0
1450,Greenville to Peters II,2015,GMFL,1450,32.80,3518.8,37.53,COMP,Girth weld,,Girth Weld - 1450,,,,,,,,,,,,0.67,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3340.4,577.0,AGM 1,AGM 2,38.84302153,-89.42578418,513.0
1460,Greenville to Peters II,2015,GMFL,1460,37.53,3556.3,39.87,COMP,Girth weld,,Girth Weld - 1460,,,,,,,,,,,,0.67,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3373.2,544.2,AGM 1,AGM 2,38.84302030,-89.42591497,513.0
1470,Greenville to Peters II,2015,GMFL,1470,39.87,3596.2,39.85,COMP,Girth weld,,Girth Weld - 1470,,,,,,,,,,,,0.68,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3410.7,506.7,AGM 1,AGM 2,38.84301825,-89.42605391,512.8
1480,Greenville to Peters II,2015,GMFL,1480,39.85,3636.0,39.54,COMP,Girth weld,,Girth Weld - 1480,,,,,,,,,,,,0.69,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3450.6,466.8,AGM 1,AGM 2,38.84301574,-89.42619276,512.8
1490,Greenville to Peters II,2015,GMFL,1490,39.54,3675.6,39.76,COMP,Girth weld,,Girth Weld - 1490,,,,,,,,,,,,0.70,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3490.4,427.0,AGM 1,AGM 2,38.84301391,-89.42633055,512.9
1500,Greenville to Peters II,2015,GMFL,1500,39.76,3715.3,39.83,COMP,Girth weld,,Girth Weld - 1500,,,,,,,,,,,,0.70,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3530.0,387.4,AGM 1,AGM 2,38.84301268,-89.42646909,512.1
1510,Greenville to Peters II,2015,GMFL,1510,39.83,3755.1,39.89,COMP,Girth weld,,Girth Weld - 1510,,,,,,,,,,,,0.71,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3569.7,347.7,AGM 1,AGM 2,38.84301052,-89.42660778,510.3
1520,Greenville to Peters II,2015,GMFL,1520,39.89,3795.0,39.83,COMP,Girth weld,,Girth Weld - 1520,,,,,,,,,,,,0.72,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3609.5,307.8,AGM 1,AGM 2,38.84300807,-89.42674670,508.8
1530,Greenville to Peters II,2015,GMFL,1530,39.83,3834.9,39.80,COMP,Girth weld,,Girth Weld - 1530,,,,,,,,,,,,0.73,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3649.4,267.9,AGM 1,AGM 2,38.84300626,-89.42688549,508.0
1540,Greenville to Peters II,2015,GMFL,1540,39.80,3874.7,39.78,COMP,Girth weld,,Girth Weld - 1540,,,,,,,,,,,,0.73,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.20,,T.D. Williamson,4/29/2015,3689.3,228.1,AGM 1,AGM 2,38.84300477,-89.42702393,505.9
1550,Greenville to Peters II,2015,GMFL,1550,39.78,3914.4,39.77,COMP,Girth weld,,Girth Weld - 1550,,,,,,,,,,,,0.74,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3729.1,188.3,AGM 1,AGM 2,38.84300162,-89.42716135,500.4
1560,Greenville to Peters II,2015,GMFL,1560,39.77,3954.2,39.92,COMP,Girth weld,,Girth Weld - 1560,,,,,,,,,,,,0.75,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,3768.8,148.5,AGM 1,AGM 2,38.84300042,-89.42729901,501.8
1570,Greenville to Peters II,2015,GMFL,1570,39.92,3994.1,39.88,COMP,Girth weld,,Girth Weld - 1570,,,,,,,,,,,,0.76,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,3808.6,108.8,AGM 1,AGM 2,38.84300018,-89.42743724,505.8
1580,Greenville to Peters II,2015,GMFL,1580,39.88,4034.0,9.90,COMP,Girth weld,,Girth Weld - 1580,,,,,,,,,,,,0.76,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3848.5,68.8,AGM 1,AGM 2,38.84299819,-89.42757613,506.7
