ItemNumber,JointNumber,JointLengthft,DisttoUSGWft,DisttoDSGWft,AbsoluteDistanceft,Feature,ExtInt,Depth,Depthin,Lengthin,Widthin,Oclockhhmm,Comments,PipeType,WTin,PipeGrade,PipeODin,MOP,LongSeam,ERF,SafeBurstPressure,BurstPressure,Latitudedeg,Longitudedeg,Elevationft
2549,18220,60.86,58.37,60.86,56322.59,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81547348,-118.01088344,54.93
2550,18230,61.33,60.86,61.33,56383.45,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81564065,-118.01088518,54.80
2551,18240,61.28,61.33,61.28,56444.77,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81580931,-118.01088643,54.49
2552,18250,61.23,61.28,61.23,56506.05,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81597796,-118.01088739,55.48
2553,18260,49.83,61.23,49.83,56567.28,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81614644,-118.01088812,55.76
2554,18270,1.61,49.83,1.61,56617.11,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81628355,-118.01088897,56.50
2555,18270,1.61,0.88,0.73,56617.99,Bend,,,,,,02:41,45° 5D Right Forged Bend,Elbow,,,8.625,600,,,,,33.81628589,-118.01088841,56.54
2556,18280,2.20,1.61,2.20,56618.73,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81628757,-118.01088709,56.62
2557,18290,1.58,2.20,1.58,56620.92,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81629192,-118.01088212,56.90
2558,18290,1.58,0.79,0.79,56621.71,Bend,,,,,,08:42,45° 5D Left Forged Bend,Elbow,,,8.625,600,,,,,33.81629371,-118.01088071,56.99
2559,18300,36.86,1.58,36.86,56622.50,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81629577,-118.01088023,57.04
2560,18310,39.17,36.86,39.17,56659.36,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81639773,-118.01088072,57.81
2561,18310,39.17,18.78,20.40,56678.14,Casing Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81644883,-118.01088099,58.05
2562,18320,34.01,39.17,34.01,56698.53,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81650501,-118.01088122,57.83
2563,18330,40.81,34.01,40.81,56732.54,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81659909,-118.01088164,57.25
2564,18330,40.81,0.04,40.78,56732.58,Casing End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81659925,-118.01088164,57.25
2565,18340,42.46,40.81,42.46,56773.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81671093,-118.01088290,57.41
2566,18350,41.88,42.46,41.88,56815.81,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81682771,-118.01088444,57.92
2567,18360,43.49,41.88,43.49,56857.69,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81694291,-118.01088564,57.89
2568,18360,43.49,42.26,1.23,56899.96,Casing Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81705919,-118.01088627,57.82
2569,18370,42.13,43.49,42.13,56901.19,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81706265,-118.01088629,57.83
2570,18370,42.13,38.81,3.32,56940.00,Casing End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81716934,-118.01088705,58.15
2571,18380,43.92,42.13,43.92,56943.31,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81717842,-118.01088715,58.17
2572,18380,43.92,34.80,9.12,56978.12,Metal Loss Group,Internal,10,0.028,0.8,1.9,05:26,Manufacturing Related,SMLS,0.280,X35,8.625,600,,0.287,2089,2901,33.81727429,-118.01088854,58.39
2573,18390,42.35,43.92,42.35,56987.23,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81729942,-118.01088895,58.49
2574,18400,43.63,42.35,43.63,57029.58,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81741620,-118.01089106,58.25
2575,18410,41.31,43.63,41.31,57073.21,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81753499,-118.01089277,58.19
2576,18420,41.42,41.31,41.42,57114.52,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81764952,-118.01089427,58.45
2577,18430,43.28,41.42,43.28,57155.94,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81776451,-118.01089571,58.34
2578,18440,42.55,43.28,42.55,57199.22,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81788202,-118.01089733,58.20
2579,18440,42.55,35.44,7.12,57234.66,AGM 19,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81798020,-118.01089879,58.00
2580,18450,42.51,42.55,42.51,57241.78,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81799964,-118.01089919,57.96
2581,18460,26.11,42.51,26.11,57284.28,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.81811747,-118.01090153,58.04
2582,18470,1.61,26.11,1.61,57310.39,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81818840,-118.01090310,58.17
2583,18470,1.61,0.85,0.76,57311.24,Bend,,,,,,08:47,45° 3D Left Forged Bend,Elbow,,,8.625,600,,,,,33.81819063,-118.01090381,58.15
2584,18480,1.51,1.61,1.51,57312.00,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81819246,-118.01090521,58.11
2585,18480,1.51,0.79,0.73,57312.79,Bend,,,,,,02:47,45° 3D Right Forged Bend,Elbow,,,8.625,600,,,,,33.81819421,-118.01090658,58.06
2586,18490,38.11,1.51,38.11,57313.51,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81819605,-118.01090711,58.05
2587,18500,40.67,38.11,40.67,57351.63,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81830109,-118.01090979,58.20
2588,18510,35.27,40.67,35.27,57392.30,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81841269,-118.01091118,58.49
2589,18520,42.37,35.27,42.37,57427.56,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81850968,-118.01091212,58.57
2590,18530,41.15,42.37,41.15,57469.93,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81862636,-118.01091247,58.95
2591,18540,38.62,41.15,38.62,57511.08,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81873952,-118.01091324,59.31
2592,18550,35.84,38.62,35.84,57549.70,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81884583,-118.01091455,59.35
2593,18560,43.55,35.84,43.55,57585.54,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81894446,-118.01091493,59.59
2594,18570,4.84,43.55,4.84,57629.09,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.81906403,-118.01091494,60.02
2595,18580,1.57,4.84,1.57,57633.93,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81907741,-118.01091503,60.04
2596,18580,1.57,0.81,0.76,57634.74,Bend,,,,,,09:06,45° 5D Left Forged Bend,Elbow,,,8.625,600,,,,,33.81907958,-118.01091560,60.04
2597,18590,3.34,1.57,3.34,57635.50,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81908127,-118.01091699,60.07
2598,18600,1.55,3.34,1.55,57638.84,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.81908787,-118.01092480,60.22
2599,18600,1.55,0.81,0.74,57639.66,Bend,,,,,,03:05,45° 5D Right Forged Bend,Elbow,,,8.625,600,,,,,33.81908969,-118.01092625,60.25
2600,18610,43.47,1.55,43.47,57640.39,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81909165,-118.01092676,60.26
2601,18620,38.12,43.47,38.12,57683.86,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81921163,-118.01092862,60.86
2602,18630,47.46,38.12,47.46,57721.98,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81931617,-118.01093035,60.81
2603,18640,35.88,47.46,35.88,57769.44,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81944661,-118.01093242,60.75
2604,18650,42.60,35.88,42.60,57805.32,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81954514,-118.01093338,60.83
2605,18660,41.36,42.60,41.36,57847.92,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81966258,-118.01093448,60.99
2606,18670,41.65,41.36,41.65,57889.29,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81977644,-118.01093559,61.07
2607,18680,43.23,41.65,43.23,57930.94,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.81989074,-118.01093932,61.29
2608,18690,43.13,43.23,43.13,57974.17,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82000937,-118.01094128,61.08
2609,18700,47.24,43.13,47.24,58017.30,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82012853,-118.01094142,61.25
2610,18710,48.48,47.24,48.48,58064.54,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82025863,-118.01094268,61.58
2611,18720,39.72,48.48,39.72,58113.03,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82039111,-118.01094389,61.38
2612,18730,48.13,39.72,48.13,58152.75,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82050162,-118.01094465,61.08
2613,18740,47.48,48.13,47.48,58200.88,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82063312,-118.01094543,60.56
2614,18750,42.11,47.48,42.11,58248.35,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82076393,-118.01094610,60.38
2615,18760,47.77,42.11,47.77,58290.47,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82087998,-118.01094657,60.15
2616,18770,30.15,47.77,30.15,58338.23,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82101116,-118.01094819,59.97
2617,18780,40.91,30.15,40.91,58368.38,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82109402,-118.01094946,59.88
2618,18790,1.01,40.91,1.01,58409.29,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82120642,-118.01095212,58.64
2619,18800,1.52,1.01,1.52,58410.30,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82120929,-118.01095221,58.60
2620,18800,1.52,0.82,0.70,58411.12,Bend,,,,,,02:56,45° 5D Right Forged Bend,Elbow,,,8.625,600,,,,,33.82121141,-118.01095173,58.56
2621,18810,7.51,1.52,7.51,58411.82,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82121304,-118.01095052,58.54
2622,18820,1.56,7.51,1.56,58419.33,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82122801,-118.01093342,58.36
2623,18820,1.56,0.81,0.75,58420.14,Bend,,,,,,09:03,45° 3D Left Forged Bend,Elbow,,,8.625,600,,,,,33.82122990,-118.01093194,58.33
2624,18830,1.61,1.56,1.61,58420.89,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82123184,-118.01093149,58.33
2625,18830,1.61,0.81,0.79,58421.71,Bend,,,,,,10:19,45° 3D Left Sag Forged Bend,Elbow,,,8.625,600,,,,,33.82123406,-118.01093189,58.46
2626,18840,1.57,1.61,1.57,58422.50,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82123588,-118.01093284,58.75
2627,18840,1.57,0.79,0.78,58423.28,Bend,,,,,,04:31,45° 3D Over Right Forged Bend,Elbow,,,8.625,600,,,,,33.82123766,-118.01093385,59.06
2628,18850,13.60,1.57,13.60,58424.06,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82123969,-118.01093425,59.18
2629,18860,15.66,13.60,15.66,58437.67,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82127728,-118.01093472,59.31
2630,18870,1.00,15.66,1.00,58453.33,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82132019,-118.01093502,59.35
2631,18880,1.00,1.00,1.00,58454.33,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82132294,-118.01093504,59.35
2632,18890,1.51,1.00,1.51,58455.34,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82132573,-118.01093510,59.37
2633,18890,1.51,0.82,0.70,58456.15,Bend,,,,,,00:28,45° 5D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.82132788,-118.01093504,59.53
2634,18900,2.20,1.51,2.20,58456.85,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82132952,-118.01093479,59.91
2635,18910,1.51,2.20,1.51,58459.05,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82133376,-118.01093362,61.40
2636,18910,1.51,0.87,0.64,58459.92,Bend,,,,,,06:28,45° 5D Over Forged Bend,Elbow,,,8.625,600,,,,,33.82133582,-118.01093326,61.87
2637,18920,38.16,1.51,38.16,58460.55,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82133748,-118.01093316,62.01
2638,18930,1.42,38.16,1.42,58498.71,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82144241,-118.01093445,62.05
2639,18930,1.42,0.65,0.77,58499.37,Bend,,,,,,06:44,45° 5D Over Forged Bend,Elbow,,,8.625,600,,,,,33.82144416,-118.01093465,61.90
2640,18940,1.16,1.42,1.16,58500.14,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82144583,-118.01093517,61.51
2641,18950,1.56,1.16,1.56,58501.29,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82144811,-118.01093616,60.77
2642,18950,1.56,0.84,0.73,58502.13,Bend,,,,,,00:41,45° 5D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.82145002,-118.01093677,60.34
2643,18960,1.01,1.56,1.01,58502.86,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82145189,-118.01093699,60.21
2644,18970,1.01,1.01,1.01,58503.87,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82145483,-118.01093705,60.17
2645,18980,16.32,1.01,16.32,58504.88,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82145748,-118.01093706,60.17
2646,18990,1.48,16.32,1.48,58521.20,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82150231,-118.01093720,60.08
2647,18990,1.48,0.66,0.82,58521.86,Bend,,,,,,05:17,45° 5D Over Forged Bend,Elbow,,,8.625,600,,,,,33.82150413,-118.01093702,59.94
2648,19000,1.85,1.48,1.85,58522.68,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82150600,-118.01093650,59.54
2649,19010,1.58,1.85,1.58,58524.52,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82150967,-118.01093496,58.38
2650,19010,1.58,0.88,0.70,58525.40,Bend,,,,,,11:20,45° 5D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.82151166,-118.01093438,57.95
2651,19020,1.28,1.58,1.28,58526.10,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82151348,-118.01093418,57.82
2652,19030,41.04,1.28,41.04,58527.39,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82151707,-118.01093421,57.83
2653,19040,41.15,41.04,41.15,58568.43,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82163008,-118.01093617,57.97
2654,19050,42.58,41.15,42.58,58609.58,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82174334,-118.01093761,58.46
2655,19060,41.87,42.58,41.87,58652.16,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82186023,-118.01093863,58.60
2656,19070,38.35,41.87,38.35,58694.03,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82197579,-118.01093945,58.57
2657,19080,42.14,38.35,42.14,58732.38,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82208073,-118.01094028,59.01
2658,19090,43.54,42.14,43.54,58774.52,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82219740,-118.01094109,59.17
2659,19100,45.90,43.54,45.90,58818.06,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82231664,-118.01094236,59.13
2660,19110,42.22,45.90,42.22,58863.96,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82244266,-118.01094372,59.42
2661,19120,39.02,42.22,39.02,58906.18,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82255926,-118.01094530,59.76
2662,19130,1.58,39.02,1.58,58945.20,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82266634,-118.01094671,59.78
2663,19130,1.58,0.77,0.82,58945.97,Bend,,,,,,11:04,45° 5D Sag Left Forged Bend,Elbow,,,8.625,600,,,,,33.82266843,-118.01094700,59.92
2664,19140,0.93,1.58,0.93,58946.78,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82267023,-118.01094769,60.29
2665,19150,1.57,0.93,1.57,58947.71,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.82267214,-118.01094871,60.86
2666,19150,1.57,0.91,0.66,58948.62,Bend,,,,,,05:03,45° 5D Over Right Forged Bend,Elbow,,,8.625,600,,,,,33.82267416,-118.01094950,61.29
2667,19160,29.81,1.57,29.81,58949.28,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82267597,-118.01094975,61.42
2668,19170,36.93,29.81,36.93,58979.09,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82275827,-118.01095101,61.55
2669,19180,36.42,36.93,36.42,59016.01,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82285901,-118.01095213,61.58
2670,19190,38.09,36.42,38.09,59052.43,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82296003,-118.01095336,61.66
2671,19200,36.95,38.09,36.95,59090.52,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82306474,-118.01095489,61.75
2672,19210,37.55,36.95,37.55,59127.48,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82316612,-118.01095630,61.96
2673,19220,36.94,37.55,36.94,59165.03,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82326935,-118.01095783,62.14
2674,19230,37.19,36.94,37.19,59201.97,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82337104,-118.01095931,62.30
2675,19240,37.28,37.19,37.28,59239.16,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82347303,-118.01096068,62.29
2676,19250,24.08,37.28,24.08,59276.44,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82357579,-118.01096101,62.53
2677,19260,40.43,24.08,40.43,59300.52,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82364210,-118.01096046,62.71
2678,19270,43.20,40.43,43.20,59340.94,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82375330,-118.01096093,62.57
2679,19280,43.76,43.20,43.76,59384.15,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82387225,-118.01096298,62.33
2680,19290,43.48,43.76,43.48,59427.91,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82399234,-118.01096431,62.37
2681,19300,42.79,43.48,42.79,59471.39,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82411204,-118.01096482,62.55
2682,19310,42.92,42.79,42.92,59514.18,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82423004,-118.01096605,61.70
2683,19320,42.18,42.92,42.18,59557.10,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82434800,-118.01096786,60.77
2684,19330,10.50,42.18,10.50,59599.28,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82446375,-118.01096955,60.38
2685,19340,18.98,10.50,18.98,59609.77,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82449264,-118.01096976,60.69
2686,19350,45.82,18.98,45.82,59628.76,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82454435,-118.01096982,61.43
2687,19360,46.56,45.82,46.56,59674.57,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82467086,-118.01096986,63.12
2688,19370,46.29,46.56,46.29,59721.13,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82479900,-118.01097062,63.97
2689,19380,13.61,46.29,13.61,59767.42,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82492594,-118.01097189,64.77
2690,19390,49.02,13.61,49.02,59781.03,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82496361,-118.01097219,64.64
2691,19400,46.40,49.02,46.40,59830.05,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82509811,-118.01097375,64.67
2692,19410,47.44,46.40,47.44,59876.44,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82522573,-118.01097546,64.90
2693,19420,47.16,47.44,47.16,59923.89,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82535658,-118.01097675,64.87
2694,19430,5.10,47.16,5.10,59971.05,Girth Weld,,,,,,,,ERW,0.219,X35,8.625,600,,,,,33.82548628,-118.01097734,65.66
2695,19440,45.48,5.10,45.48,59976.15,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82550042,-118.01097732,65.71
2696,19450,45.73,45.48,45.73,60021.63,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82562504,-118.01097863,65.68
2697,19460,46.82,45.73,46.82,60067.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82575151,-118.01098008,65.71
2698,19470,46.08,46.82,46.08,60114.17,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82587973,-118.01098204,65.48
2699,19480,34.10,46.08,34.10,60160.25,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82600683,-118.01098386,65.99
2700,19490,46.60,34.10,46.60,60194.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82610050,-118.01098529,65.86
2701,19500,47.91,46.60,47.91,60240.95,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82622855,-118.01098618,66.49
2702,19510,29.62,47.91,29.62,60288.86,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82636060,-118.01098669,66.61
2703,19520,49.26,29.62,49.26,60318.49,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82644192,-118.01098766,66.96
2704,19530,50.12,49.26,50.12,60367.74,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82657794,-118.01098926,66.30
2705,19540,41.21,50.12,41.21,60417.86,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82671508,-118.01099086,66.44
2706,19550,41.54,41.21,41.54,60459.07,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82682860,-118.01099189,66.53
2707,19560,47.08,41.54,47.08,60500.61,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82694288,-118.01099284,66.79
2708,19570,42.25,47.08,42.25,60547.69,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82707243,-118.01099458,67.13
2709,19580,35.26,42.25,35.26,60589.94,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.82718863,-118.01099644,67.32
2710,19590,36.43,35.26,36.43,60625.20,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82728566,-118.01099677,67.66
2711,19600,42.68,36.43,42.68,60661.64,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82738585,-118.01099713,67.32
2712,19610,42.31,42.68,42.31,60704.32,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82750267,-118.01099798,67.10
2713,19620,40.43,42.31,40.43,60746.63,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82762027,-118.01099928,66.99
2714,19630,41.69,40.43,41.69,60787.06,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82773077,-118.01100072,67.30
2715,19640,16.06,41.69,16.06,60828.75,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82784527,-118.01100238,67.01
2716,19650,3.04,16.06,3.04,60844.81,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82788953,-118.01100273,66.93
2717,19660,43.27,3.04,43.27,60847.84,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82789791,-118.01100277,66.93
2718,19670,76.41,43.27,76.41,60891.11,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82801694,-118.01100380,66.27
2719,19680,35.38,76.41,35.38,60967.52,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82822420,-118.01100630,66.53
2720,19690,38.40,35.38,38.40,61002.90,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82832782,-118.01100738,65.40
2721,19700,40.64,38.40,40.64,61041.30,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82843389,-118.01100895,64.67
2722,19710,41.01,40.64,41.01,61081.94,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82854274,-118.01101082,64.10
2723,19720,40.65,41.01,40.65,61122.96,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82865495,-118.01101294,63.00
2724,19730,12.61,40.65,12.61,61163.60,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82876635,-118.01101409,62.82
2725,19740,46.86,12.61,46.86,61176.21,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82880082,-118.01101440,62.58
2726,19750,44.18,46.86,44.18,61223.06,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82892993,-118.01101536,62.33
2727,19760,43.02,44.18,43.02,61267.24,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82905129,-118.01101776,62.08
2728,19770,43.24,43.02,43.24,61310.26,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82916976,-118.01101914,61.79
2729,19780,43.24,43.24,43.24,61353.50,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.82928864,-118.01102009,61.94
