Feature Number (sequential order),Pipeline Feature,INT/ EXT (ID/OD),Odometer,Station Number,Distance to U/S weld,Distance to D/S weld,Joint Length,Defect Joint Number,Upstream (U/S) Reference Name,UpStreamDistanceFrom,DownstreamName,DownstreamDistanceTo,Diameter,Nominal Wall Thickness,Measured Wall Thickness,Pipe Grade (SMYS),Long Seam Orientation,Metal Loss Depth,Metal Loss Depth,Deformation Depth,Deformation Depth,Crack Depth,Crack Depth,Length,Width,Orientation,MOP,Modified B31.G PBURST,Modified B31.G PSAFE,Design Pressure (72% SMYS),ERF_MOP_SAFE,RPR_PBURST_100_SMYS,Effective Area P Burst,Effective Area P Safe,Group Number,Group Category,NAD 83 Latitude,NAD 83 Longitude,NAVD 88,Comments,POF Classification,Excavation/ Repair Required,SPLC Notes,Tool Type/ Technology,Length/A (x),Width/A (y)
2533,Anomaly - Corrosion,EXT,50663.32,652+85,2.94,37.05,39.99,14520,Block Valve #13 (625+92),2746.47,Block Valve #17.6 (932+02),27809.31,10.75,0.203,,52000, 11:12,18,0.04,,,,,0.3,0.4, 07:55,1402,2337,1683,1414,0.833,1.190,2336.1,1682.0,,,35.25626287,-119.07448677,104.301,EXT ML,Circumferential Slotting,,,MFL/CLP,,
2534,Anomaly - Corrosion,EXT,50663.48,652+85,3.11,36.88,39.99,14520,Block Valve #13 (625+92),2746.64,Block Valve #17.6 (932+02),27809.15,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.4,0.4, 07:37,1402,2335,1681,1414,0.834,1.189,2333.8,1680.3,,,35.25626241,-119.07448677,104.301,EXT ML,Circumferential Slotting,,,MFL/CLP,,
2535,Anomaly - Corrosion,EXT,50663.76,652+86,3.39,36.60,39.99,14520,Block Valve #13 (625+92),2746.92,Block Valve #17.6 (932+02),27808.87,10.75,0.203,,52000, 11:12,20,0.04,,,,,0.3,0.4, 03:57,1402,2335,1681,1414,0.834,1.189,2333.4,1680.1,,,35.25626164,-119.07448677,104.301,EXT ML,Circumferential Slotting,,,MFL/CLP,,
2536,Anomaly - Corrosion,EXT,50664.05,652+86,3.67,36.32,39.99,14520,Block Valve #13 (625+92),2747.20,Block Valve #17.6 (932+02),27808.58,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.2,0.2, 06:58,1402,2339,1684,1414,0.833,1.191,2338.1,1683.4,,,35.25626085,-119.07448676,104.302,EXT ML,Pinhole,,,MFL/CLP,,
2537,Anomaly - Corrosion,EXT,50664.88,652+87,4.50,35.49,39.99,14520,Block Valve #13 (625+92),2748.03,Block Valve #17.6 (932+02),27807.76,10.75,0.203,,52000, 11:12,17,0.03,,,,,0.2,0.2, 07:00,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.25625856,-119.07448676,104.299,EXT ML,Pinhole,,,MFL/CLP,,
2538,Anomaly - Corrosion,EXT,50665.34,652+87,4.96,35.03,39.99,14520,Block Valve #13 (625+92),2748.49,Block Valve #17.6 (932+02),27807.30,10.75,0.203,,52000, 11:12,19,0.04,,,,,0.2,0.3, 07:43,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25625730,-119.07448676,104.300,EXT ML,Pinhole,,,MFL/CLP,,
2539,Anomaly - Corrosion,EXT,50668.27,652+90,7.90,32.09,39.99,14520,Block Valve #13 (625+92),2751.43,Block Valve #17.6 (932+02),27804.36,10.75,0.203,,52000, 11:12,19,0.04,,,,,0.2,0.3, 05:59,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.25624917,-119.07448675,104.297,EXT ML,Pinhole,,,MFL/CLP,,
2540,Anomaly - Corrosion Cluster,EXT,50668.69,652+91,8.31,31.68,39.99,14520,Block Valve #13 (625+92),2751.84,Block Valve #17.6 (932+02),27803.94,10.75,0.203,,52000, 11:12,15,0.03,,,,,2.0,0.6, 07:57,1402,2236,1610,1414,0.871,1.138,2294.0,1651.7,,,35.25624803,-119.07448674,104.298,EXT ML,Axial Grooving,,,MFL/CLP,,
2541,Anomaly - Corrosion,EXT,50669.47,652+91,9.09,30.90,39.99,14520,Block Valve #13 (625+92),2752.62,Block Valve #17.6 (932+02),27803.17,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.2,0.2, 07:55,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25624588,-119.07448674,104.299,EXT ML,Pinhole,,,MFL/CLP,,
2542,Anomaly - Corrosion Cluster,EXT,50669.66,652+91,9.29,30.71,39.99,14520,Block Valve #13 (625+92),2752.82,Block Valve #17.6 (932+02),27802.97,10.75,0.203,,52000, 11:12,20,0.04,,,,,1.1,0.7, 05:14,1402,2280,1642,1414,0.854,1.161,2322.2,1672.0,,,35.25624533,-119.07448673,104.299,EXT ML,Pitting,,,MFL/CLP,,
2543,Anomaly - Corrosion,EXT,50670.39,652+92,10.01,29.98,39.99,14520,Block Valve #13 (625+92),2753.54,Block Valve #17.6 (932+02),27802.24,10.75,0.203,,52000, 11:12,18,0.04,,,,,0.2,0.4, 07:27,1402,2338,1684,1414,0.833,1.191,2337.5,1683.0,,,35.25624334,-119.07448673,104.297,EXT ML,Pinhole,,,MFL/CLP,,
2544,Anomaly - Corrosion,EXT,50670.44,652+92,10.06,29.93,39.99,14520,Block Valve #13 (625+92),2753.59,Block Valve #17.6 (932+02),27802.20,10.75,0.203,,52000, 11:12,15,0.03,,,,,0.2,0.2, 05:16,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25624319,-119.07448673,104.297,EXT ML,Pinhole,,,MFL/CLP,,
2545,Anomaly - Corrosion,EXT,50670.67,652+92,10.30,29.70,39.99,14520,Block Valve #13 (625+92),2753.83,Block Valve #17.6 (932+02),27801.96,10.75,0.203,,52000, 11:12,30,0.06,,,,,0.3,0.2, 07:28,1402,2333,1680,1414,0.835,1.188,2330.8,1678.2,,,35.25624255,-119.07448672,104.297,EXT ML,Pinhole,,,MFL/CLP,,
2546,Anomaly - Corrosion Cluster,EXT,50670.89,652+93,10.52,29.48,39.99,14520,Block Valve #13 (625+92),2754.05,Block Valve #17.6 (932+02),27801.74,10.75,0.203,,52000, 11:12,17,0.03,,,,,1.1,1.0, 07:38,1402,2285,1645,1414,0.852,1.163,2323.6,1673.0,,,35.25624193,-119.07448672,104.297,EXT ML,Pitting,,,MFL/CLP,,
2547,Anomaly - Corrosion,EXT,50671.26,652+93,10.88,29.11,39.99,14520,Block Valve #13 (625+92),2754.41,Block Valve #17.6 (932+02),27801.38,10.75,0.203,,52000, 11:12,19,0.04,,,,,0.2,0.2, 06:00,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.25624092,-119.07448671,104.298,EXT ML,Pinhole,,,MFL/CLP,,
2548,Anomaly - Corrosion,EXT,50675.00,652+97,14.62,25.37,39.99,14520,Block Valve #13 (625+92),2758.15,Block Valve #17.6 (932+02),27797.63,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.2,0.3, 04:59,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25623057,-119.07448666,104.293,EXT ML,Pinhole,,,MFL/CLP,,
2549,Anomaly - Corrosion,EXT,50675.66,652+97,15.28,24.71,39.99,14520,Block Valve #13 (625+92),2758.81,Block Valve #17.6 (932+02),27796.98,10.75,0.203,,52000, 11:12,15,0.03,,,,,0.4,0.2, 05:09,1402,2336,1682,1414,0.834,1.189,2334.4,1680.7,,,35.25622875,-119.07448666,104.291,EXT ML,Pinhole,,,MFL/CLP,,
2550,Anomaly - Corrosion,EXT,50675.82,652+98,15.45,24.55,39.99,14520,Block Valve #13 (625+92),2758.97,Block Valve #17.6 (932+02),27796.81,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.2,0.2, 06:31,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25622830,-119.07448665,104.291,EXT ML,Pinhole,,,MFL/CLP,,
2551,Anomaly - Corrosion,EXT,50676.20,652+98,15.82,24.17,39.99,14520,Block Valve #13 (625+92),2759.35,Block Valve #17.6 (932+02),27796.43,10.75,0.203,,52000, 11:12,15,0.03,,,,,0.4,0.2, 05:16,1402,2334,1681,1414,0.834,1.189,2332.7,1679.5,,,35.25622726,-119.07448664,104.291,EXT ML,Axial Slotting,,,MFL/CLP,,
2552,Anomaly - Corrosion,EXT,50677.10,652+99,16.72,23.27,39.99,14520,Block Valve #13 (625+92),2760.25,Block Valve #17.6 (932+02),27795.54,10.75,0.203,,52000, 11:12,20,0.04,,,,,0.2,0.2, 05:13,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.25622477,-119.07448663,104.293,EXT ML,Pinhole,,,MFL/CLP,,
2553,Anomaly - Corrosion,EXT,50677.86,653+00,17.48,22.51,39.99,14520,Block Valve #13 (625+92),2761.01,Block Valve #17.6 (932+02),27794.77,10.75,0.203,,52000, 11:12,16,0.03,,,,,0.2,0.2, 05:15,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25622266,-119.07448663,104.294,EXT ML,Pinhole,,,MFL/CLP,,
2554,Weld,,50700.37,653+22,39.99,39.97,39.97,14530,Block Valve #13 (625+92),2783.52,Block Valve #17.6 (932+02),27772.26,10.75,0.203,,52000, 12:12,,,,,,,,,,1402,,,,,,,,,,35.25616047,-119.07448651,104.317,GIRTH WELD,,,,MFL/CLP,,
2555,Anomaly - Corrosion,EXT,50705.44,653+27,5.07,34.90,39.97,14530,Block Valve #13 (625+92),2788.59,Block Valve #17.6 (932+02),27767.19,10.75,0.203,,52000, 12:12,21,0.04,,,,,0.3,0.2, 04:44,1402,2336,1682,1414,0.834,1.190,2334.9,1681.1,,,35.25614645,-119.07448651,104.318,EXT ML,Pinhole,,,MFL/CLP,,
2556,Anomaly - Corrosion,EXT,50705.53,653+27,5.16,34.80,39.97,14530,Block Valve #13 (625+92),2788.68,Block Valve #17.6 (932+02),27767.10,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.4,0.4, 05:48,1402,2334,1680,1414,0.835,1.188,2332.0,1679.0,,,35.25614620,-119.07448651,104.318,EXT ML,Pitting,,,MFL/CLP,,
2557,Anomaly - Corrosion,EXT,50705.74,653+28,5.37,34.60,39.97,14530,Block Valve #13 (625+92),2788.89,Block Valve #17.6 (932+02),27766.90,10.75,0.203,,52000, 12:12,19,0.04,,,,,0.2,0.2, 05:44,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25614563,-119.07448651,104.318,EXT ML,Pinhole,,,MFL/CLP,,
2558,Anomaly - Corrosion,EXT,50706.03,653+28,5.66,34.30,39.97,14530,Block Valve #13 (625+92),2789.18,Block Valve #17.6 (932+02),27766.60,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 07:37,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25614482,-119.07448651,104.318,EXT ML,Pinhole,,,MFL/CLP,,
2559,Anomaly - Corrosion,EXT,50706.12,653+28,5.75,34.22,39.97,14530,Block Valve #13 (625+92),2789.27,Block Valve #17.6 (932+02),27766.52,10.75,0.203,,52000, 12:12,19,0.04,,,,,0.2,0.3, 05:31,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25614458,-119.07448650,104.318,EXT ML,Pinhole,,,MFL/CLP,,
2560,Anomaly - Corrosion,EXT,50707.02,653+29,6.65,33.31,39.97,14530,Block Valve #13 (625+92),2790.17,Block Valve #17.6 (932+02),27765.61,10.75,0.203,,52000, 12:12,20,0.04,,,,,0.4,0.2, 05:24,1402,2333,1680,1414,0.835,1.188,2331.4,1678.6,,,35.25614209,-119.07448651,104.316,EXT ML,Pinhole,,,MFL/CLP,,
2561,Anomaly - Corrosion,EXT,50707.37,653+29,7.00,32.97,39.97,14530,Block Valve #13 (625+92),2790.52,Block Valve #17.6 (932+02),27765.27,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.4,0.2, 08:35,1402,2334,1681,1414,0.834,1.189,2332.7,1679.5,,,35.25614113,-119.07448650,104.317,EXT ML,Axial Slotting,,,MFL/CLP,,
2562,Anomaly - Corrosion,EXT,50708.10,653+30,7.73,32.23,39.97,14530,Block Valve #13 (625+92),2791.26,Block Valve #17.6 (932+02),27764.53,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 08:01,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25613909,-119.07448651,104.315,EXT ML,Pinhole,,,MFL/CLP,,
2563,Anomaly - Corrosion,EXT,50708.41,653+30,8.05,31.92,39.97,14530,Block Valve #13 (625+92),2791.57,Block Valve #17.6 (932+02),27764.22,10.75,0.203,,52000, 12:12,20,0.04,,,,,0.2,0.2, 04:26,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.25613824,-119.07448650,104.315,EXT ML,Pinhole,,,MFL/CLP,,
2564,Anomaly - Corrosion,EXT,50708.68,653+31,8.30,31.66,39.97,14530,Block Valve #13 (625+92),2791.83,Block Valve #17.6 (932+02),27763.96,10.75,0.203,,52000, 12:12,19,0.04,,,,,0.2,0.2, 05:02,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25613751,-119.07448651,104.312,EXT ML,Pinhole,,,MFL/CLP,,
2565,Anomaly - Corrosion,EXT,50708.72,653+31,8.35,31.62,39.97,14530,Block Valve #13 (625+92),2791.87,Block Valve #17.6 (932+02),27763.91,10.75,0.203,,52000, 12:12,21,0.04,,,,,0.2,0.2, 03:33,1402,2338,1683,1414,0.833,1.190,2336.7,1682.4,,,35.25613739,-119.07448651,104.312,EXT ML,Pinhole,,,MFL/CLP,,
2566,Anomaly - Corrosion,EXT,50708.73,653+31,8.37,31.60,39.97,14530,Block Valve #13 (625+92),2791.89,Block Valve #17.6 (932+02),27763.90,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.2,0.2, 06:41,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.25613734,-119.07448651,104.312,EXT ML,Pinhole,,,MFL/CLP,,
2567,Anomaly - Corrosion,EXT,50709.51,653+31,9.14,30.83,39.97,14530,Block Valve #13 (625+92),2792.66,Block Valve #17.6 (932+02),27763.13,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.2,0.2, 04:37,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.25613521,-119.07448650,104.310,EXT ML,Pinhole,,,MFL/CLP,,
2568,Anomaly - Corrosion,EXT,50709.63,653+32,9.26,30.71,39.97,14530,Block Valve #13 (625+92),2792.78,Block Valve #17.6 (932+02),27763.00,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.3,0.2, 06:07,1402,2337,1683,1414,0.833,1.190,2336.1,1682.0,,,35.25613487,-119.07448650,104.310,EXT ML,Pinhole,,,MFL/CLP,,
2569,Anomaly - Corrosion Cluster,EXT,50709.88,653+32,9.51,30.46,39.97,14530,Block Valve #13 (625+92),2793.03,Block Valve #17.6 (932+02),27762.76,10.75,0.203,,52000, 12:12,15,0.03,,,,,1.0,0.3, 06:36,1402,2303,1658,1414,0.846,1.173,2324.5,1673.6,,,35.25613420,-119.07448650,104.310,EXT ML,Axial Slotting,,,MFL/CLP,,
2570,Anomaly - Corrosion,EXT,50710.07,653+32,9.71,30.26,39.97,14530,Block Valve #13 (625+92),2793.23,Block Valve #17.6 (932+02),27762.56,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.5,0.2, 04:12,1402,2331,1678,1414,0.835,1.187,2329.0,1676.9,,,35.25613364,-119.07448650,104.307,EXT ML,Axial Slotting,,,MFL/CLP,,
2571,Anomaly - Corrosion,EXT,50710.22,653+32,9.86,30.11,39.97,14530,Block Valve #13 (625+92),2793.38,Block Valve #17.6 (932+02),27762.41,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 09:27,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25613322,-119.07448650,104.307,EXT ML,Pinhole,,,MFL/CLP,,
2572,Anomaly - Corrosion,EXT,50710.54,653+33,10.17,29.80,39.97,14530,Block Valve #13 (625+92),2793.69,Block Valve #17.6 (932+02),27762.09,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 04:58,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25613236,-119.07448649,104.305,EXT ML,Pinhole,,,MFL/CLP,,
2573,Anomaly - Corrosion,EXT,50710.71,653+33,10.34,29.63,39.97,14530,Block Valve #13 (625+92),2793.86,Block Valve #17.6 (932+02),27761.93,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.3,0.3, 06:20,1402,2337,1683,1414,0.833,1.190,2336.1,1682.0,,,35.25613191,-119.07448649,104.305,EXT ML,Pinhole,,,MFL/CLP,,
2574,Anomaly - Corrosion,EXT,50711.05,653+33,10.68,29.29,39.97,14530,Block Valve #13 (625+92),2794.20,Block Valve #17.6 (932+02),27761.58,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 06:12,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25613095,-119.07448650,104.302,EXT ML,Pinhole,,,MFL/CLP,,
2575,Anomaly - Corrosion,EXT,50711.23,653+33,10.87,29.10,39.97,14530,Block Valve #13 (625+92),2794.39,Block Valve #17.6 (932+02),27761.40,10.75,0.203,,52000, 12:12,19,0.04,,,,,0.2,0.2, 08:00,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25613044,-119.07448649,104.302,EXT ML,Pinhole,,,MFL/CLP,,
2576,Anomaly - Corrosion Cluster,EXT,50711.44,653+33,11.08,28.89,39.97,14530,Block Valve #13 (625+92),2794.60,Block Valve #17.6 (932+02),27761.19,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.9,1.0, 04:25,1402,2300,1656,1414,0.847,1.171,2324.0,1673.3,,,35.25612986,-119.07448649,104.301,EXT ML,Pitting,,,MFL/CLP,,
2577,Anomaly - Corrosion,EXT,50711.71,653+34,11.35,28.62,39.97,14530,Block Valve #13 (625+92),2794.87,Block Valve #17.6 (932+02),27760.92,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 08:55,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25612911,-119.07448649,104.300,EXT ML,Pinhole,,,MFL/CLP,,
2578,Anomaly - Corrosion Cluster,EXT,50711.80,653+34,11.43,28.54,39.97,14530,Block Valve #13 (625+92),2794.95,Block Valve #17.6 (932+02),27760.84,10.75,0.203,,52000, 12:12,15,0.03,,,,,1.1,1.0, 06:50,1402,2298,1654,1414,0.848,1.170,2325.6,1674.4,,,35.25612888,-119.07448649,104.300,EXT ML,Pitting,,,MFL/CLP,,
2579,Anomaly - Corrosion Cluster,EXT,50712.08,653+34,11.71,28.26,39.97,14530,Block Valve #13 (625+92),2795.23,Block Valve #17.6 (932+02),27760.55,10.75,0.203,,52000, 12:12,16,0.03,,,,,3.1,1.8, 06:52,1402,2177,1567,1414,0.895,1.108,2271.8,1635.7,,,35.25612811,-119.07448649,104.297,EXT ML,General Metal Loss,,,MFL/CLP,,
2580,Anomaly - Corrosion,EXT,50712.47,653+34,12.10,27.87,39.97,14530,Block Valve #13 (625+92),2795.62,Block Valve #17.6 (932+02),27760.16,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 08:04,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25612703,-119.07448648,104.294,EXT ML,Pinhole,,,MFL/CLP,,
2581,Anomaly - Corrosion,EXT,50712.67,653+35,12.31,27.66,39.97,14530,Block Valve #13 (625+92),2795.83,Block Valve #17.6 (932+02),27759.96,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 05:32,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.25612647,-119.07448648,104.294,EXT ML,Pinhole,,,MFL/CLP,,
2582,Anomaly - Corrosion,EXT,50712.68,653+35,12.31,27.66,39.97,14530,Block Valve #13 (625+92),2795.83,Block Valve #17.6 (932+02),27759.95,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 07:15,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25612645,-119.07448648,104.294,EXT ML,Pinhole,,,MFL/CLP,,
2583,Anomaly - Corrosion,EXT,50712.81,653+35,12.44,27.53,39.97,14530,Block Valve #13 (625+92),2795.96,Block Valve #17.6 (932+02),27759.82,10.75,0.203,,52000, 12:12,20,0.04,,,,,0.2,0.2, 07:46,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.25612609,-119.07448648,104.291,EXT ML,Pinhole,,,MFL/CLP,,
2584,Anomaly - Corrosion,EXT,50712.92,653+35,12.56,27.41,39.97,14530,Block Valve #13 (625+92),2796.08,Block Valve #17.6 (932+02),27759.71,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 06:22,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25612578,-119.07448648,104.291,EXT ML,Pinhole,,,MFL/CLP,,
2585,Anomaly - Corrosion,EXT,50713.11,653+35,12.74,27.23,39.97,14530,Block Valve #13 (625+92),2796.26,Block Valve #17.6 (932+02),27759.52,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.3,0.4, 05:15,1402,2338,1683,1414,0.833,1.190,2337.1,1682.7,,,35.25612526,-119.07448647,104.291,EXT ML,Circumferential Slotting,,,MFL/CLP,,
2586,Anomaly - Corrosion,EXT,50713.31,653+35,12.95,27.02,39.97,14530,Block Valve #13 (625+92),2796.47,Block Valve #17.6 (932+02),27759.32,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.4,0.2, 05:16,1402,2335,1681,1414,0.834,1.189,2333.2,1679.9,,,35.25612468,-119.07448648,104.288,EXT ML,Pinhole,,,MFL/CLP,,
2587,Anomaly - Corrosion,EXT,50713.58,653+36,13.22,26.75,39.97,14530,Block Valve #13 (625+92),2796.74,Block Valve #17.6 (932+02),27759.05,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.2,0.2, 07:13,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.25612394,-119.07448647,104.289,EXT ML,Pinhole,,,MFL/CLP,,
2588,Anomaly - Corrosion,EXT,50713.76,653+36,13.39,26.58,39.97,14530,Block Valve #13 (625+92),2796.91,Block Valve #17.6 (932+02),27758.87,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 05:35,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25612345,-119.07448647,104.286,EXT ML,Pinhole,,,MFL/CLP,,
2589,Anomaly - Corrosion,EXT,50714.15,653+36,13.79,26.18,39.97,14530,Block Valve #13 (625+92),2797.31,Block Valve #17.6 (932+02),27758.48,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.2,0.2, 05:13,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.25612237,-119.07448646,104.283,EXT ML,Pinhole,,,MFL/CLP,,
2590,Anomaly - Corrosion,EXT,50714.54,653+37,14.17,25.79,39.97,14530,Block Valve #13 (625+92),2797.70,Block Valve #17.6 (932+02),27758.09,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.2, 04:25,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25612129,-119.07448647,104.280,EXT ML,Pinhole,,,MFL/CLP,,
2591,Anomaly - Corrosion,EXT,50714.71,653+37,14.34,25.62,39.97,14530,Block Valve #13 (625+92),2797.86,Block Valve #17.6 (932+02),27757.92,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.2,0.4, 06:22,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.25612082,-119.07448646,104.280,EXT ML,Pinhole,,,MFL/CLP,,
2592,Anomaly - Corrosion Cluster,EXT,50715.08,653+37,14.71,25.26,39.97,14530,Block Valve #13 (625+92),2798.23,Block Valve #17.6 (932+02),27757.55,10.75,0.203,,52000, 12:12,20,0.04,,,,,0.7,1.1, 06:36,1402,2308,1662,1414,0.844,1.175,2318.9,1669.6,,,35.25611980,-119.07448646,104.278,EXT ML,Pitting,,,MFL/CLP,,
2593,Anomaly - Corrosion,EXT,50715.25,653+37,14.88,25.09,39.97,14530,Block Valve #13 (625+92),2798.40,Block Valve #17.6 (932+02),27757.38,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.2,0.2, 06:41,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.25611933,-119.07448645,104.275,EXT ML,Pinhole,,,MFL/CLP,,
2594,Anomaly - Corrosion,EXT,50715.55,653+38,15.18,24.78,39.97,14530,Block Valve #13 (625+92),2798.71,Block Valve #17.6 (932+02),27757.08,10.75,0.203,,52000, 12:12,18,0.04,,,,,0.2,0.2, 06:42,1402,2338,1684,1414,0.833,1.191,2337.5,1683.0,,,35.25611850,-119.07448645,104.275,EXT ML,Pinhole,,,MFL/CLP,,
2595,Anomaly - Corrosion,EXT,50715.75,653+38,15.38,24.59,39.97,14530,Block Valve #13 (625+92),2798.90,Block Valve #17.6 (932+02),27756.88,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 06:52,1402,2339,1684,1414,0.833,1.191,2338.1,1683.4,,,35.25611796,-119.07448645,104.272,EXT ML,Pinhole,,,MFL/CLP,,
2596,Anomaly - Corrosion,EXT,50716.01,653+38,15.64,24.32,39.97,14530,Block Valve #13 (625+92),2799.16,Block Valve #17.6 (932+02),27756.62,10.75,0.203,,52000, 12:12,19,0.04,,,,,0.2,0.3, 06:48,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.25611724,-119.07448645,104.271,EXT ML,Pinhole,,,MFL/CLP,,
2597,Anomaly - Corrosion,EXT,50716.46,653+38,16.09,23.88,39.97,14530,Block Valve #13 (625+92),2799.61,Block Valve #17.6 (932+02),27756.18,10.75,0.203,,52000, 12:12,15,0.03,,,,,0.3,0.3, 07:12,1402,2338,1683,1414,0.833,1.190,2337.1,1682.7,,,35.25611600,-119.07448644,104.266,EXT ML,Pinhole,,,MFL/CLP,,
2598,Anomaly - Corrosion,EXT,50716.98,653+39,16.61,23.35,39.97,14530,Block Valve #13 (625+92),2800.14,Block Valve #17.6 (932+02),27755.65,10.75,0.203,,52000, 12:12,16,0.03,,,,,0.2,0.2, 04:32,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.25611456,-119.07448644,104.264,EXT ML,Pinhole,,,MFL/CLP,,
2599,Anomaly - Corrosion,EXT,50717.17,653+39,16.80,23.17,39.97,14530,Block Valve #13 (625+92),2800.32,Block Valve #17.6 (932+02),27755.47,10.75,0.203,,52000, 12:12,20,0.04,,,,,0.2,0.2, 04:14,1402,2338,1683,1414,0.833,1.190,2337.0,1682.6,,,35.25611405,-119.07448644,104.264,EXT ML,Pinhole,,,MFL/CLP,,
2600,Anomaly - Corrosion,EXT,50717.31,653+39,16.94,23.03,39.97,14530,Block Valve #13 (625+92),2800.46,Block Valve #17.6 (932+02),27755.33,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.2,0.2, 03:39,1402,2338,1684,1414,0.833,1.191,2337.8,1683.2,,,35.25611365,-119.07448643,104.261,EXT ML,Pinhole,,,MFL/CLP,,
2601,Anomaly - Corrosion,EXT,50717.43,653+39,17.06,22.91,39.97,14530,Block Valve #13 (625+92),2800.58,Block Valve #17.6 (932+02),27755.20,10.75,0.203,,52000, 12:12,17,0.03,,,,,0.3,0.4, 05:53,1402,2337,1683,1414,0.833,1.190,2336.4,1682.2,,,35.25611332,-119.07448643,104.261,EXT ML,Pinhole,,,MFL/CLP,,
